Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG,Month,Year,PM2.5
15,18.1,28.1,10.3,1012.1,70,0,1.0,1.3,7.6,-, , , , ,11,2021,189
16,17.4,26.8,10.0,1013.3,70,0,0.6,2.6,7.6,-, , , ,o,11,2021,252
17,17.3,27.0,9.6,1015.4,74,0,1.1,1.1,5.4,-, , , ,o,11,2021,187
18,18.6,27.4,10.5,1013.4,74,0,0.8,0.4,3.5,-, , , , ,11,2021,175
19,18.2,26.8,10.9,1011.3,73,0,0.6,1.5,7.6,-, , , , ,11,2021,223
20,18.6,26.2,14.5,1012.3,72,0,0.8,2.0,7.6,-, , , , ,11,2021,204
21,17.9,27.2,9.8,1013.5,67,0,1.3,5.0,14.8,-, , , , ,11,2021,198
22,18.3,27.4,11.4,1012.7,55,0,1.0,8.5,14.8,-, , , , ,11,2021,151
23,17.5,27.5,10.3,1012.2,67,0,1.0,4.6,11.1,-, , , , ,11,2021,138
24,17.1,28.0,9.2,1013.7,73,0,0.8,1.3,5.4,-, , , , ,11,2021,199
25,17.4,28.8,9.7,1014.5,73,0,0.6,0.7,5.4,-, , , ,o,11,2021,249
26,17.6,27.8,11.0,1014.7,79,0,0.5,1.3,5.4,-, , , ,o,11,2021,257
27,17.5,27.6,10.2,1015.8,79,0,0.8,1.7,7.6,-, , , ,o,11,2021,218
28,17.6,27.0,10.8,1017.3,79,0,0.5,0.4,3.5,-, , , ,o,11,2021,272
29,16.7,26.8,10.3,1017.6,73,0,0.8,11.1,74.1,-, , , ,o,11,2021,225
30,17.2,26.1,9.8,1016.9,73,0,0.8,2.8,9.4,-, , , ,o,11,2021,181
1,17.2,25.6,11.5,1017.2,81,0,0.6,0.7,5.4,-, , , ,o,12,2021,225
2,16.5,23.0,13.4,1017.1,87,1.02,0.5,1.7,7.6,-,o, , , ,12,2021,299
3,17.6,21.6,12.5,1017.6,83,0,0.5,2.6,7.6,-, , , , ,12,2021,215
4,17.9,25.4,11.0,1015.8,75,0,1.1,1.9,9.4,-, , , , ,12,2021,163
5,18.5,26.8,11.4,1016,79,-,1.0,0.7,5.4,-,o, , , ,12,2021,146
6,18.2,25.6,13.6,1016.6,80,0.76,1.0,2.0,9.4,-, , , , ,12,2021,155
7,16.9,24.8,11.4,1017.4,70,0,1.3,4.6,13,-, , , , ,12,2021,116
8,15.9,25.1,10.1,1017.9,73,0,1.8,2.4,7.6,-, , , , ,12,2021,119
9,15.6,24.0,8.4,1020.3,76,0,1.4,2.2,9.4,-, , , , ,12,2021,149
10,15.3,23.5,9.0,1019.8,75,0,1.0,3.5,11.1,-, , , , ,12,2021,153
11,15.0,23.7,8.3,1019.2,69,0,1.4,3.7,11.1,-, , , , ,12,2021,114
12,14.3,23.7,6.4,1019.5,71,0,1.4,2.6,9.4,-, , , , ,12,2021,119
13,14.1,23.9,6.6,1018.1,74,0,1.3,0.9,7.6,-, , , , ,12,2021,157
14,14.3,22.4,7.5,1017.9,78,0,0.8,1.9,7.6,-, , , , ,12,2021,207
15,13.7,22.7,7.8,1018,76,0,0.8,2.8,7.6,-, , , , ,12,2021,196
16,14.0,22.5,8.7,1019.2,72,0,0.5,2.8,7.6,-, , , , ,12,2021,215
17,13.3,20.2,9.6,1020.6,66,0,0.8,6.1,11.1,-, , , , ,12,2021,162
18,11.4,20.4,6.0,1020.6,69,0,0.8,10.0,14.8,-, , , , ,12,2021,157
19,10.9,18.6,4.6,1020.3,68,0,1.4,6.7,14.8,-, , , , ,12,2021,152
20,10.8,20.0,3.2,1019,70,0,1.1,2.0,5.4,-, , , , ,12,2021,180
21,12.4,22.2,4.0,1017.2,67,0,1.1,2.4,7.6,-, , , ,o,12,2021,230
22,12.8,23.4,4.4,1014.8,70,0,1.0,1.1,9.4,-, , , , ,12,2021,268
23,13.4,23.8,5.5,1014.3,75,0,0.3,2.0,9.4,-, , , ,o,12,2021,332
24,13.9,23.1,6.9,1014.3,78,0,0.5,1.9,5.4,-, , , ,o,12,2021,280
25,14.5,23.2,7.0,1016.2,81,0,0.6,1.3,5.4,-, , , ,o,12,2021,352
26,15.6,23.6,9.8,1018.5,86,1.02,0.3,2.4,7.6,-,o, , ,o,12,2021,369
27,15.0,22.4,10.4,1019.5,76,3.05,1.0,0.7,5.4,-, , , , ,12,2021,120
28,12.9,22.6,9.4,1018.2,95,0,0.8,1.9,7.6,-,o, , , ,12,2021,126
29,13.3,20.8,8.4,1020.1,75,4.06,0.8,3.1,9.4,-, , , ,o,12,2021,126
30,11.0,21.2,3.4,1024,70,0,1.0,1.5,7.6,-, , , ,o,12,2021,156
31,10.7,19.5,3.8,1023.3,72,0,1.0,3.0,7.6,-, , , , ,12,2021,204
1,11.4,20.0,4.2,1022.2,78,0,0.8,2.8,7.6,-, , , , ,1,2022,82.39
2,12.4,20.2,5.0,1020.6,78,0,0.5,2.0,7.6,-, , , , ,1,2022,88.08
3,13.5,20.8,5.4,1018.5,74,0,0.6,2.0,9.4,-, , , , ,1,2022,89.75
4,15.7,22.8,8.5,1017.3,71,0,0.6,2.2,7.6,-, , , , ,1,2022,69.57
5,13.3,23.2,10.9,1016.6,95,0,0.5,3.5,9.4,-,o, , ,o,1,2022,68.34
6,16.2,20.4,11.7,1017,83,8.89,0.6,7.0,11.1,-, , , ,o,1,2022,61.08
7,17.0,21.1,13.5,1015.8,87,0,1.0,10.6,14.8,-,o, ,o,o,1,2022,85.7
8,15.7,20.3,14.4,1015.6,99,40.89,1.0,9.4,14.8,-,o, ,o, ,1,2022,97.62
9,13.6,16.4,12.0,1015.4,97,7.87,1.0,7.6,14.8,-,o, , , ,1,2022,103.58
10,12.6,17.4,9.2,1018.3,85,5.08,0.8,2.6,9.4,-, , , , ,1,2022,145.97
11,12.2,18.1,6.5,1017.9,84,0,0.8,5.7,14.8,-, , , ,o,1,2022,180.52
12,11.9,18.3,8.2,1017.8,81,0,0.5,3.9,11.1,-, , , ,o,1,2022,151.57
13,11.0,18.1,5.8,1017.8,89,0,0.2,0.0,-,-, , , ,o,1,2022,144.04
14,10.7,16.7,6.0,1018.9,90,0,0.3,1.1,5.4,-, , , ,o,1,2022,148.44
15,10.5,15.4,6.1,1020.5,90,0,0.3,4.3,7.6,-, , , ,o,1,2022,130.22
16,11.6,15.2,8.1,1021.1,81,0,0.6,4.1,7.6,-, , , , ,1,2022,147.71
17,11.3,17.2,8.7,1021.6,82,0,0.6,5.0,7.6,-, , , , ,1,2022,111.34
18,11.1,16.1,8.5,1019,85,0,0.5,6.3,14.8,-, , , , ,1,2022,100.7
19,12.5,17.8,7.4,1015.7,83,0,0.5,2.2,11.1,-, , , ,o,1,2022,97.67
20,12.8,18.2,9.8,1012.1,88,0,0.3,3.7,7.6,-, , , ,o,1,2022,75.81
21,14.1,19.4,7.6,1011.6,82,0,0.5,3.7,9.4,-, , , ,o,1,2022,95.24
22,13.1,19.6,11.5,1007.5,93,5.08,0.5,8.3,14.8,-,o, , , ,1,2022,148.29
23,12.3,14.8,9.6,1010.7,92,20.07,0.5,2.8,9.4,-, , , ,o,1,2022,90.66
24,11.0,14.9,7.6,1014.9,89,0,0.5,0.9,3.5,-, , , , ,1,2022,156.71
25,10.1,14.8,6.2,1015.5,88,0,0.5,5.9,11.1,-, , , ,o,1,2022,170.28
26,11.8,16.2,5.8,1016.3,85,0,0.8,4.6,11.1,-, , , ,o,1,2022,198.1
27,12.5,18.2,6.3,1017,78,0,1.6,8.0,14.8,-, , , , ,1,2022,158.04
28,12.4,19.6,6.4,1017.1,66,0,1.6,7.2,18.3,-, , , , ,1,2022,116.98
29,13.0,21.8,5.4,1016.7,67,0,1.4,5.0,16.5,-, , , , ,1,2022,143.73
30,14.8,22.4,7.5,1011.7,69,0,1.4,8.5,18.3,-, , , , ,1,2022,169.22
31,13.9,22.2,6.4,1012.1,82,0,0.6,4.4,13,-, , , , ,1,2022,147.65
1,14.2,22.2,7.0,1011.3,81,0,0.5,5.7,11.1,-, , , ,o,2,2022,101.61
2,13.8,20.8,6.6,1011.9,88,0,1.1,9.1,14.8,-, , , ,o,2,2022,113.2
3,13.1,23.4,11.0,1007.2,84,0.51,0.8,13.1,22.2,-,o, , , ,2,2022,112.89
4,13.6,18.0,10.2,1011,80,1.02,1.3,6.9,14.8,-,o, , , ,2,2022,95.72
5,13.5,20.0,6.9,1015.2,73,0,1.0,3.0,9.4,-, , , ,o,2,2022,108.4
6,14.2,23.0,5.4,1016.3,62,0,1.4,2.6,11.1,-, , , , ,2,2022,245.97
7,18.7,26.0,8.8,1014.5,62,0,2.3,3.1,9.4,-, , , , ,2,2022,277.53
8,19.2,26.1,11.5,1012.9,69,0,1.6,3.1,9.4,-,o, , ,o,2,2022,232.4
9,16.5,26.0,11.8,1016.9,76,17.02,1.3,6.7,14.8,-,o, ,o, ,2,2022,244.78
10,16.1,23.0,9.1,1017.1,67,0,1.1,9.4,22.2,37, , , ,o,2,2022,293.49
11,16.4,22.6,8.2,1015.8,56,0,2.3,10.4,27.8,-, , , , ,2,2022,161.78
12,16.4,23.2,8.0,1014.5,54,0,2.3,9.1,22.2,-, , , , ,2,2022,153.33
13,18.3,28.0,7.0,1013.8,54,0,2.3,3.0,7.6,-, , , , ,2,2022,353.86
14,18.2,27.0,8.9,1013.6,52,0,2.1,3.3,11.1,-, , , , ,2,2022,217.55
15,19.4,27.0,9.4,1012.9,52,0,2.4,4.3,11.1,-, , , , ,2,2022,201.44
16,18.2,27.0,9.4,1010.5,60,0,1.8,4.1,9.4,-, , , , ,2,2022,249.95
17,19.2,27.0,10.2,1011.2,52,0,2.4,4.4,9.4,-, , , , ,2,2022,219.68
18,19.9,28.0,9.7,1012.1,49,0,2.4,3.9,13,-, , , , ,2,2022,258.48
19,19.6,28.4,10.8,1012.1,51,0,2.6,5.6,14.8,-, , , , ,2,2022,291.66
20,18.6,25.6,11.4,1008,59,0,2.3,12.4,20.6,37, , , , ,2,2022,221.68
21,18.6,26.0,10.0,1009.5,45,0,3.4,6.3,16.5,-, , , , ,2,2022,214.24
22,20.0,27.0,10.0,1010.5,55,0,2.9,13.0,22.2,37, , , , ,2,2022,184.02
23,19.8,27.1,15.0,1014.8,73,0,1.8,6.7,14.8,-, , , , ,2,2022,136.22
24,19.7,26.0,12.7,1015.6,66,0,1.6,3.3,16.5,-, , , , ,2,2022,188.09
25,21.0,27.2,12.5,1015.2,63,2.03,1.8,6.1,13,-,o, ,o, ,2,2022,238.69
26,19.2,27.9,13.4,1017.7,64,9.91,2.6,13.0,25.9,37, , , , ,2,2022,271.42
27,19.3,25.0,12.1,1017.6,60,1.02,3.1,4.6,13,-, , , , ,2,2022,293.73
28,18.9,25.2,11.5,1016.1,52,0,2.9,6.1,14.8,-, , , , ,2,2022,247.27
1,18.8,25.3,9.6,1016.4,59,0,2.6,5.2,13,-, , , , ,3,2022,266.95
2,19.9,27.0,11.2,1015.9,61,0,1.9,5.0,14.8,-, , , , ,3,2022,241.61
3,22.7,29.0,13.7,1015.5,56,0,2.7,4.8,11.1,-, , , , ,3,2022,149.14
4,21.1,29.4,15.3,1015.3,63,0,2.3,8.0,16.5,-, , , , ,3,2022,182.5
5,19.8,25.8,14.2,1013.5,64,0,1.9,7.6,14.8,-, , , , ,3,2022,193.58
6,20.5,27.2,13.8,1013.5,68,0,1.9,3.1,11.1,-, , , , ,3,2022,172.89
7,21.8,28.6,14.3,1014.4,64,0,1.8,3.0,9.4,-, , , , ,3,2022,190.46
8,21.8,30.6,13.6,1013.2,62,0,1.9,4.6,11.1,-, , , , ,3,2022,282.76
9,22.8,30.8,14.2,1012.4,50,0,1.9,5.6,11.1,-, , , , ,3,2022,183.28
10,22.4,31.1,16.8,1012.5,60,0,1.9,7.0,22.2,-, , , , ,3,2022,170.74
11,19.8,30.0,15.3,1012.4,72,0,1.8,4.4,7.6,-, , , , ,3,2022,190.14
12,24.7,31.0,15.6,1010.7,52,0,3.1,9.3,16.5,29.4, , , , ,3,2022,186.64
13,23.9,31.6,16.2,1010.5,62,0,1.9,5.4,14.8,-, , , , ,3,2022,282.01
14,25.0,32.6,17.0,1009.6,67,0,1.6,3.9,11.1,-, , , , ,3,2022,218.22
15,27.3,33.4,18.9,1006.4,61,0,1.9,3.7,13,-, , , , ,3,2022,249.8
16,27.8,34.7,20.5,1004.5,58,0,2.3,10.7,24.1,-, , , , ,3,2022,283.59
17,28.2,35.0,19.9,1005.8,64,0,1.9,3.5,7.6,-, , , , ,3,2022,250.69
18,27.7,36.1,21.7,1006.5,66,0,1.8,5.6,14.8,-, , , , ,3,2022,211.95
19,29.1,36.4,19.8,1004.1,63,0,2.3,3.1,11.1,-, , , , ,3,2022,198.38
20,29.2,37.4,21.2,1003.2,47,0,2.9,4.8,11.1,-, , , , ,3,2022,184.12
21,28.1,38.3,20.5,1005.3,57,0,1.9,5.4,11.1,-, , , , ,3,2022,135.42
22,28.2,36.6,22.5,1006.4,47,0,2.1,9.1,16.5,-, , , , ,3,2022,118.6
23,27.7,35.0,18.6,1005.9,49,0,1.9,4.8,11.1,-, , , , ,3,2022,88.3
24,27.0,35.7,21.2,1004.5,49,0,2.3,5.4,20.6,-, , , , ,3,2022,111.45
25,26.6,35.5,19.6,1006.4,51,0,1.9,9.3,14.8,-, , , , ,3,2022,152.24
26,27.4,35.3,20.1,1007.8,42,0,1.8,12.8,22.2,-, , , , ,3,2022,136.75
27,28.2,35.8,20.4,1007.5,41,0,2.6,6.5,14.8,-, , , , ,3,2022,114.35
28,28.7,38.4,21.4,1005.9,41,0,2.7,4.6,14.8,-, , , , ,3,2022,181.67
29,28.5,39.1,18.8,1004.3,40,0,2.6,4.4,13,-, , , , ,3,2022,135.78
30,28.9,39.2,19.4,1004.8,46,0,2.1,3.0,11.1,-, , , , ,3,2022,204.72
31,29.8,39.6,20.1,1005.3,47,0,1.8,4.4,14.8,-, , , , ,3,2022,321.52
1,28.0,39.5,21.4,1005.9,39,0,2.6,5.6,13,-, , , , ,4,2022,129.08
2,28.3,39.4,17.4,1007.1,42,0,2.6,3.0,11.1,-, , , , ,4,2022,132.56
3,28.4,39.4,19.3,1006.2,38,0,3.2,3.9,7.6,-, , , , ,4,2022,158.69
4,28.5,39.4,19.0,1006.6,37,0,2.6,6.5,16.5,-, , , , ,4,2022,187.01
5,28.8,38.2,19.0,1009.2,35,0,2.6,5.2,14.8,-, , , , ,4,2022,148.77
6,29.3,38.8,18.7,1009.2,34,0,2.9,5.9,14.8,-, , , , ,4,2022,159.67
7,30.4,40.0,19.4,1007.8,34,0,2.9,5.4,14.8,-, , , , ,4,2022,233.97
8,30.4,41.6,19.7,1005,34,0,3.1,4.6,11.1,-, , , , ,4,2022,240.97
9,31.2,42.4,19.9,1003.2,34,0,2.6,3.7,13,-, , , , ,4,2022,295.71
10,31.9,42.4,23.5,1002.8,35,0,2.7,3.7,11.1,-, , , , ,4,2022,239.21
11,31.8,42.6,22.5,1002.3,35,0,2.7,5.7,14.8,-, , , , ,4,2022,270.1
12,30.7,42.6,22.5,1002.6,37,0,2.9,5.4,14.8,-, , , , ,4,2022,339.8
13,31.3,40.6,21.7,1001.8,38,0,2.1,6.1,14.8,-, , , , ,4,2022,318.1
14,31.7,40.6,26.2,1001.6,33,0,2.6,10.2,16.5,-, , ,o, ,4,2022,305.51
15,31.0,39.4,23.7,1001.5,41,0,2.6,3.0,7.6,-, , , , ,4,2022,391.54
16,30.8,40.0,22.0,1001.1,40,0,2.7,3.1,9.4,-, , , , ,4,2022,339.87
17,31.8,40.9,21.7,1002,39,0,2.4,4.3,9.4,-, , , , ,4,2022,158.43
18,32.2,41.6,22.5,1003.8,40,0,2.3,2.6,7.6,-, , , , ,4,2022,183.24
19,32.7,42.6,23.7,1005.3,33,0,1.9,7.8,14.8,-, , , , ,4,2022,227.13
20,33.3,42.6,25.6,1003.8,32,0,1.9,7.2,16.5,-, , , , ,4,2022,195.21
21,30.2,41.2,25.0,1005.9,39,0,1.9,6.9,14.8,-, , ,o, ,4,2022,248.59
22,30.2,39.3,22.8,1006.3,42,0.25,3.2,2.8,7.6,-, , , , ,4,2022,196.87
23,30.2,39.5,20.6,1006.3,37,0,1.8,4.1,13,-, , , , ,4,2022,178.8
24,31.7,39.5,22.2,1004.1,30,0,1.9,10.2,18.3,-, , , , ,4,2022,138.86
25,32.2,40.6,22.7,1003.7,32,0,2.3,11.3,18.3,-, , ,o, ,4,2022,179.48
26,31.9,40.8,24.6,1003.6,36,0,1.9,3.3,7.6,-, , , , ,4,2022,269.05
27,32.2,41.5,22.2,1003.2,33,0,2.1,5.4,14.8,-, , , , ,4,2022,278.2
28,32.9,43.5,22.5,1003.2,37,0,2.3,5.4,14.8,-, , , , ,4,2022,272.1
29,34.4,43.5,25.8,1001.8,27,0,3.1,6.7,14.8,-, , , , ,4,2022,196.83
30,33.8,43.5,25.7,999.1,31,0,3.1,4.6,11.1,-, , , , ,4,2022,290.66
1,33.3,43.5,25.7,998.9,44,0,1.9,8.3,11.1,-, , , , ,5,2022,294.3
2,33.6,40.8,27.4,999,50,0,2.6,9.1,11.1,-, , , , ,5,2022,303.5
3,33.1,40.8,28.5,1002.1,54,0,1.9,6.1,7.6,-, , , , ,5,2022,217.05
4,30.2,39.1,23.4,1004.6,58,1.02,1.9,10.7,14.8,-,o, ,o, ,5,2022,308.75
5,29.8,39.1,22.4,1004.7,58,0,1.9,4.8,9.4,-, , , , ,5,2022,255.94
6,32.1,38.4,24.2,1004,48,0,1.9,3.9,18.3,-, , , , ,5,2022,283.03
7,31.9,39.4,23.8,1003.1,49,0,2.6,3.1,11.1,-, , , , ,5,2022,311.08
8,34.7,40.4,29.2,1001.1,47,0,2.3,8.3,11.1,-, , , , ,5,2022,285.83
9,33.7,40.4,27.6,1001.7,51,0,3.1,8.1,16.5,-, , , , ,5,2022,242.05
10,34.0,40.0,28.0,1001.6,52,0,2.7,8.1,11.1,-, , , , ,5,2022,121.4
11,34.7,41.4,28.0,999.4,52,0,2.6,6.9,7.6,-, , , , ,5,2022,135.31
12,36.1,42.5,29.5,997.7,47,0,2.3,8.0,11.1,-, , , , ,5,2022,136.87
13,33.8,42.5,25.2,995.3,54,0,2.6,5.7,9.4,-, , , , ,5,2022,130.76
14,37.7,44.2,26.5,995.7,31,0,2.6,5.7,18.3,-, , , , ,5,2022,206.72
15,36.2,45.6,25.0,997,32,0,3.1,6.3,20.6,-, , , , ,5,2022,224.94
16,36.9,45.6,30.8,997.2,24,0,1.9,12.8,18.3,-, , , , ,5,2022,170.45
17,34.6,42.4,27.5,998.3,42,0,1.9,7.6,9.4,-, , , , ,5,2022,119.57
18,35.0,41.1,29.6,1000.2,36,0,1.9,8.7,14.8,-, , , , ,5,2022,181.76
19,35.3,43.6,27.5,998.7,43,0,1.9,3.9,13,-, , , , ,5,2022,216.55
20,36.7,44.4,28.2,995.7,33,0,3.1,7.4,14.8,-,o, ,o, ,5,2022,150
21,33.9,44.4,25.0,993.8,36,0.76,2.3,10.0,27.8,-,o, , , ,5,2022,146.03
22,33.5,42.4,23.1,994,41,0.76,3.5,5.7,14.8,-, , , , ,5,2022,110.89
23,25.7,39.3,17.2,998.8,70,11.94,2.6,14.3,25.9,33.5,o, ,o, ,5,2022,103.57
24,27.5,32.5,18.9,1004,69,14.99,3.2,6.7,11.1,-, , , , ,5,2022,115.7
25,29.6,34.4,23.6,1003.7,64,0,2.3,5.6,11.1,-, , , , ,5,2022,123.22
26,32.2,36.7,25.0,-,52,0,2.9,4.1,9.4,-, , , , ,5,2022,135.38
27,33.0,39.3,25.5,997.7,48,0,2.6,10.2,22.2,37, , , , ,5,2022,148.75
28,35.4,40.2,26.9,996.2,47,0,2.9,6.5,11.1,-, , , , ,5,2022,207.1
29,34.7,41.0,28.7,996.7,47,0,2.9,9.1,14.8,-, , , , ,5,2022,150.89
30,31.8,40.7,23.2,998.6,61,18.03,2.7,8.9,27.8,64.8,o, ,o, ,5,2022,76.12
31,33.2,40.6,20.4,998.3,53,0,2.6,4.1,9.4,-, , , , ,5,2022,88.73
1,35.6,42.0,24.9,998.6,35,0,2.9,6.3,11.1,-, , , , ,6,2022,86.17
2,35.7,42.0,26.6,997.7,37,0,2.9,4.3,11.1,-, , , , ,6,2022,177.64
3,36.6,43.0,24.9,997.6,26,0,3.4,7.6,16.5,-, , , , ,6,2022,131.69
4,37.2,44.0,28.7,997.8,26,0,3.1,6.7,16.5,-, , , , ,6,2022,129.66
5,38.5,44.2,30.4,-,21,0,3.4,10.4,18.3,-, , , , ,6,2022,144.98
6,36.9,44.2,26.3,997.1,26,0,3.1,7.0,18.3,-, , , , ,6,2022,163.92
7,37.6,43.5,27.6,996,25,0,2.9,14.3,24.1,-, , , , ,6,2022,170.12
8,37.6,44.0,29.8,995.9,24,0,2.1,13.0,24.1,33.5, , , , ,6,2022,213.62
9,38.1,44.0,28.1,995.8,28,0,2.7,8.1,16.5,-, , , , ,6,2022,175.63
10,37.9,43.8,29.8,996,29,0,2.3,15.9,25.9,44.6, , , , ,6,2022,165.22
11,38.4,44.0,29.7,995.9,27,0,2.9,13.0,24.1,33.5, , , , ,6,2022,115.55
12,38.6,44.0,32.8,998.5,26,0,2.7,13.3,22.2,-, , , , ,6,2022,53
13,38.1,43.9,31.6,998.7,32,0,3.1,12.8,18.3,-, , , , ,6,2022,47.43
14,35.7,43.7,31.2,998.4,40,0,2.6,16.3,25.9,37, , , , ,6,2022,98.61
15,37.2,42.2,29.4,996.7,38,-,3.7,16.1,22.2,-,o, , , ,6,2022,84.42
16,34.1,42.2,23.8,997.9,50,2.03,3.1,9.6,18.3,-, , , , ,6,2022,109.16
17,28.4,40.2,22.8,999.9,76,7.11,2.3,11.3,18.3,33.5,o, ,o, ,6,2022,129.9
18,29.3,36.7,24.4,1000.4,74,12.95,1.6,8.5,18.3,-,o, , , ,6,2022,85.76
19,27.8,32.7,24.5,1000,77,1.02,2.3,4.6,14.8,-,o, ,o, ,6,2022,60.17
20,29.8,32.8,23.6,-,66,0,2.3,6.5,14.8,-, , , , ,6,2022,58.95
21,30.2,34.5,24.9,998.4,67,0.76,2.6,8.0,18.3,-,o, , , ,6,2022,51.82
22,30.4,37.2,24.3,1002.8,66,0,2.4,8.0,16.5,-, , , , ,6,2022,81.32
23,32.8,37.9,25.3,1002.2,56,0,2.6,6.3,14.8,-, , , , ,6,2022,67.63
24,33.3,39.3,23.2,999.8,50,0,2.1,5.4,9.4,-, , , , ,6,2022,70.86
25,33.2,40.5,24.3,997.3,51,0,2.3,4.4,11.1,-, , , , ,6,2022,72.47
26,34.7,40.6,29.0,998.9,60,0,2.7,7.8,14.8,-, , , , ,6,2022,103.73
27,36.1,40.9,29.8,999,57,0,1.9,7.8,11.1,-, , , , ,6,2022,95.52
28,35.5,41.5,30.8,995.8,60,0,1.9,6.5,11.1,-, , , , ,6,2022,58.4
29,34.7,41.5,28.8,994,59,0,2.6,9.4,14.8,-, , , , ,6,2022,47.43
30,26.7,40.9,24.8,998.6,90,0,1.4,7.4,14.8,-,o, ,o, ,6,2022,48.6
1,28.5,31.9,23.0,998.3,86,117.09,1.8,5.0,18.3,-,o, , , ,7,2022,21.83
2,30.7,34.4,26.2,996.4,76,2.03,2.1,6.7,14.8,-, , , , ,7,2022,48.6
3,31.1,35.7,26.2,997.5,73,0,2.6,7.2,11.1,-,o, , , ,7,2022,39.6
4,32.6,36.8,27.4,997,74,0,1.9,4.4,11.1,-, , , , ,7,2022,26.54
5,34.1,37.9,29.0,996.9,67,0.51,2.3,5.6,9.4,-, , , , ,7,2022,30.12
6,34.2,38.6,29.4,1000,67,0,1.9,9.3,13,-, , , , ,7,2022,35.23
7,34.4,39.1,30.0,1000.8,65,0,2.3,8.7,11.1,-, , , , ,7,2022,39.6
8,34.6,39.1,29.2,998.2,61,0,1.9,6.7,14.8,-, , , , ,7,2022,46.25
9,31.0,39.0,28.2,997.6,74,0,1.9,9.1,14.8,-, , , , ,7,2022,35.48
10,30.8,35.1,27.5,999.2,76,0,3.1,6.1,13,-, , , , ,7,2022,22.15
11,31.8,36.9,27.1,999.1,71,1.02,2.3,4.4,16.5,-, , , , ,7,2022,25.5
12,29.6,36.9,26.2,999.1,85,2.03,1.6,4.6,14.8,-,o, ,o, ,7,2022,46
13,31.5,37.1,26.8,996.8,76,0,2.3,4.4,9.4,-,o, , , ,7,2022,36.54
14,32.2,38.4,28.4,996.7,73,0,1.9,7.2,11.1,-,o, ,o, ,7,2022,47.79
15,33.2,38.6,27.5,998.2,65,0,2.6,9.6,11.1,-, , , , ,7,2022,51.33
16,28.3,38.6,25.4,1000,87,20.07,1.9,5.2,14.8,-,o, ,o, ,7,2022,62.33
17,30.4,36.5,24.3,1001.5,84,1.02,1.9,4.4,9.4,-,o, ,o, ,7,2022,34.3
18,33.4,38.2,27.8,999.5,77,0,1.9,3.7,7.6,-, , , , ,7,2022,23.82
19,30.8,38.2,28.8,998.3,84,9.91,2.3,6.3,14.8,-,o, ,o, ,7,2022,15.23
20,27.9,37.7,25.4,999.3,92,55.12,1.8,5.7,14.8,-,o, ,o, ,7,2022,20.5
21,29.4,35.1,24.5,1001.6,82,0,1.9,2.0,5.4,-, , , , ,7,2022,41.62
22,29.3,33.8,27.0,1002.1,90,0.25,1.1,4.8,16.5,-,o, ,o, ,7,2022,25.58
23,30.1,34.9,25.5,1000.5,82,8.89,1.8,8.9,11.1,-, , , , ,7,2022,20.06
24,30.6,35.7,27.1,1000.6,77,0,1.9,6.7,14.8,-,o, , , ,7,2022,38.19
25,30.7,35.7,26.8,1003.1,77,0,1.9,9.3,18.3,-,o, , , ,7,2022,47.89
26,30.3,35.2,26.4,1003.8,78,2.03,1.8,8.5,14.8,-, , , , ,7,2022,35.61
27,30.2,34.6,26.7,1003.4,79,0,1.9,5.9,7.6,-, , , , ,7,2022,39.41
28,27.9,34.6,26.0,1004.9,90,20.07,1.9,3.7,7.6,-, , , , ,7,2022,40.34
29,27.8,31.8,25.2,1004,88,3.05,1.9,6.1,11.1,-,o, , , ,7,2022,51.7
30,28.1,32.5,24.5,1002.2,87,20.07,1.6,4.4,14.8,-,o, , , ,7,2022,54.83
31,28.7,32.5,24.6,999.7,85,12.95,1.9,3.3,11.1,-, , , , ,7,2022,60.46
1,29.8,33.6,25.6,999.7,79,1.02,1.8,8.3,11.1,-, , , , ,8,2022,63.97
2,31.6,35.7,25.8,999.2,72,0,2.1,4.6,11.1,-, , , , ,8,2022,46.65
3,30.8,35.7,27.6,1000.6,78,7.11,1.8,3.5,7.6,-, , , , ,8,2022,54.77
4,29.8,34.6,26.8,1001.4,82,0,1.9,5.4,11.1,-,o, , , ,8,2022,80.47
5,28.2,34.6,26.5,1000,92,0.76,1.6,3.0,7.6,-,o, ,o, ,8,2022,64.37
6,30.5,33.5,26.3,997.9,80,8.89,1.9,3.5,9.4,-, , , , ,8,2022,51.56
7,27.5,33.5,26.4,998.5,92,0,1.6,4.6,11.1,-,o, ,o, ,8,2022,53.05
8,30.9,35.2,25.1,997.9,76,3.05,1.9,2.6,9.4,-, , , , ,8,2022,60.83
9,32.7,36.8,27.6,997.3,72,0,3.1,4.6,13,-, , , , ,8,2022,55.55
10,32.5,37.5,27.8,996.2,69,0,3.1,8.5,13,-, , , , ,8,2022,70.81
11,29.3,37.5,27.4,998.7,78,0,1.9,9.4,14.8,-, , , , ,8,2022,55.93
12,32.1,37.2,26.4,998.1,67,0,2.6,8.9,14.8,-, , , , ,8,2022,11.81
13,31.4,37.2,27.4,998.3,74,0,2.7,6.3,11.1,-, , , , ,8,2022,17.76
14,28.8,35.4,27.0,1001.2,85,5.08,2.6,7.4,9.4,-, , , , ,8,2022,35.5
